CNTRYID,CNT,CNTSCHID,SN,CNTSTUID,PVMATH,PVREAD,PVSCIE,PVSCEP,PVSCED,PVSCID,PVSKCO,PVSKPE,PVSSPH,PVSSLI,PVSSES,SMINS,SMINH,ESCS,IBTEACH,TEACHSUP,ENVAWARE,JOYSCIE,INTBRSCI,SCIEEFF,MOTIVAT,EPIST,ICTHOME,INTICT,COMPICT,AUTICT,INSTSCIE,TDTEACH,ADINST
158,TAP,15800039,1398,15804328,723.1059,654.8562,715.1298,729.9829,698.9733,693.6451,735.582,698.3227,698.7404,704.0946,689.2934,225,3.75,.229,-.7666,.9209,1.6265,.5094,-.0908,.5445,1.8543,-.1933,7,1.7671,-.691,.1216,.3708,-.6102,-.3816
158,TAP,15800042,1514,15804329,596.7355,562.0081,657.2354,688.0393,677.1396,675.693,671.9662,629.6038,687.1594,633.3218,641.6061,300,5,-.5463,-.2628,.3758,.0194,.5094,.9248,1.1886,.1111,2.1552,11,-.0862,-1.1926,.1216,.3708,.4505,.6524
158,TAP,15800142,5118,15804331,654.2733,590.1838,621.4237,618.6787,630.3256,639.5536,611.1991,616.6524,622.1798,580.7099,644.1351,50,.833333333333333,-.6043,.4098,-.7576,.4815,-.2145,.0795,-.7109,-.1756,2.1552,7,.2629,-.7638,-.2726,-1.9301,-.2928,-.3816
158,TAP,15800077,2766,15804333,601.8216,543.1041,615.5077,624.399,609.0985,633.0326,634.73,631.5645,609.5263,599.6133,616.9339,100,1.66666666666667,-.1622,.7781,.5731,.0194,1.3859,.4124,-.395,.8598,2.1552,6,.0032,-.1587,1.1232,.3708,.4505,.3181
158,TAP,15800032,1128,15804335,472.242,511.7403,495.8103,478.0088,492.1968,488.8455,487.9916,499.8352,491.2517,500.381,476.7651,99999999, ,-1.822,-1.4505,.2008,-.2844,-.6608,-.6418,-1.7904,.2168,.5975,6,1.127,-1.4011,-1.3266,-.7778,-.1416,-.0163
158,TAP,15800071,2537,15804336,632.3753,565.3959,602.3917,600.369,622.0268,609.3792,620.923,605.3376,603.9074,596.281,591.6544,225,3.75,-.2933,-.3272,.2114,.0194,1.6681,2.4511,.3155,.1111,-2.7904,8,1.1576,1.9359,2.0955,.3708,2.0781,2.0469
158,TAP,15800110,3960,15804340,671.5686,621.3529,664.5868,686.7723,663.3415,681.0793,709.9726,663.8882,712.0082,672.0257,686.7277,315,5.25,.7137,.4016,.9209,.2049,-.1379,.9248,.9308,-.1624,1.2274,9,.3289,.5347,-.3856,1.7359,-.2213,-.3816
158,TAP,15800071,2559,15804341,709.4399,604.4426,685.6019,696.1475,662.1608,656.9455,687.1191,650.8821,698.3966,648.1031,664.833,225,3.75,.8102,-.3629,-.5956,2.0258,2.1635,.9152,.714,1.8543,1.5636,8,-.2353,1.9359,.1216,-.0948,.658,.6524
158,TAP,15800126,4563,15804342,513.1915,442.7891,532.9242,533.8762,507.4373,533.5255,546.8368,530.7351,522.5764,553.6875,556.1849,100,1.66666666666667,-1.4143,.0519,-.1164,-.0809,.5094,-.3247,-.5717,.3377,-.5013,9,.3289,1.9359,1.1013,-.2714,-1.7704,.0214
158,TAP,15800110,3962,15804343,725.5368,636.3393,694.3608,696.0155,626.4281,655.7162,684.1469,625.5484,664.7638,676.3546,669.2741,350,5.83333333333333,.4014,-1.4944,-.4082,-.1306,.5094,1.2179,1.2081,.0614,.84,10,.1395,-.8627,-.3297,.3708,.9477,.9413
158,TAP,15800046,1644,15804344,631.6911,538.4109,603.8999,583.9268,568.0341,625.1719,594.0447,594.1526,599.0931,575.7585,586.729,200,3.33333333333333,.3549,-1.2396,-.0543,1.6265,-1.7159,.0813,-.4204,-.1651,-.5013,7,-.0862,.0226,.1216,.3708,99,99
158,TAP,15800111,3996,15804347,677.3123,615.1157,642.2941,591.7,604.3948,623.0112,628.7531,633.4186,615.9554,619.6791,643.5098,180,3,-1.8395,-.5116,1.4475,.0194,-.8208,.1473,-.5826,.4631,2.1552,4,-.2366,-.9285,-.6353,.3708,-.6102,-.3816
158,TAP,15800164,5920,15804348,576.3424,459.2679,543.3961,561.1931,508.3525,534.0144,563.2468,538.439,537.673,543.2047,527.0956,100,1.66666666666667,.0453,.9452,.0966,2.2983,.5094,2.4511,3.2775,-.1651,-.1933,10,-.2479,.0226,.1216,.3708,2.0781,.3577
158,TAP,15800058,2084,15804349,596.3961,531.703,579.0337,594.5817,585.198,583.1932,594.8196,584.9916,613.9854,598.3248,576.0456,200,3.33333333333333,-.1494,-1.6446,-2.7195,-.3348,-2.1154,-.7097,3.2775,-1.0717,2.1552,5,1.7671,1.2899,.0388,-.2714,2.0781,2.0469
158,TAP,15800032,1142,15804350,657.9466,594.602,661.1007,684.2224,642.123,664.0445,686.8375,640.7273,659.0033,669.7583,651.1847,180,3,-.4998,.6463,1.4475,-.0809,.5094,1.6345,1.2208,-.1163,1.0597,6,-.089,-.6587,.1216,.3708,.2483,-.0001
158,TAP,15800130,4712,15804351,515.4184,484.5182,541.4491,537.6446,520.3834,555.1899,536.4295,555.1756,537.7413,531.5178,550.2388,0,0,-.815, , ,.8057,.0992,.5305,.5513,.3377,.9214,9,.5266,.9726,.6314,.3708,1.1203,.3878
158,TAP,15800099,3546,15804356,625.6629,541.6746,580.8513,573.9073,575.8986,516.6869,591.011,558.3911,542.9937,575.4594,529.5094,330,5.5,.2975,-.8405,.3252,1.1518,1.1662,.8687,1.1855,-.2111,1.5073, ,-.7221,.2536,-1.7277,1.7359,.4505,-.3816
158,TAP,15800064,2304,15804357,552.6791,505.4999,566.7577,587.6035,590.9559,574.0117,564.1021,577.0856,548.7604,550.239,544.9812,180,3,-.8735,-.9914,.2079,-.3807,1.1249, ,-.0912,-.3263,.7172,8,-.2662,-.7836,-1.023,.0125,.2483,.6524
158,TAP,15800145,5224,15804358,485.0968,501.667,554.0602,546.9456,550.9218,535.8141,570.1024,534.1574,579.1867,525.9963,515.4917,180,3,-1.0171,.2863,.5731,.2032,-.395,-.2532,-.7377,-.4627,-.1416,5,-.983,-.9874,-1.1252,-.494,.2564,-.4268
158,TAP,15800014,518,15804359,560.5211,502.4872,585.8964,584.5657,598.1484,621.6359,575.9321,586.6809,568.9843,589.6668,568.3929,250,4.16666666666667,-.4858,-2.4245,.9209,.7295,.5094,.408,2.3005,.1928,.5317,10,1.1352,1.9359,2.0955,-1.9301,.1931,1.3974
158,TAP,15800025,856,15804360,732.7684,596.5763,676.0664,674.7241,627.5437,688.7481,686.5288,667.9427,667.6973,662.4322,692.413,200,3.33333333333333,1.3208,-.1365,-.7115,-.0809,.1458,.5392,.9412,.4631,.5337,11,1.1493,-.9607,-.1563,.7648,.4505,.3181
158,TAP,15800187,6706,15804361,671.948,567.363,638.364,630.8027,636.0534,624.6586,640.9583,638.0592,644.5316,645.6027,626.0695,225,3.75,-.0435,.9452,1.4475,3.2811,1.6403,.6496,1.4599,1.8543,2.1552,9,1.4003,1.9359,2.0955,-1.3403,-.1329,-.3816
158,TAP,15800048,1731,15804362,554.9246,565.5966,603.0036,604.7988,591.0856,585.8825,609.4698,602.2282,585.6761,613.6782,590.0402,270,4.5,-.2815,.1009,-.3193,-.1306,.5094,-.679,.5159,-.4982,.5975,7,.9535,-.5836,.1216,-1.9301,-.6102,-.787
158,TAP,15800118,4263,15804363,557.6441,538.7535,563.5302,567.4434,571.141,575.6436,571.4032,557.8827,557.9151,576.8415,586.7184,100,1.66666666666667,.8142,-1.5681,-.5956,1.2283,-.6306,-.0034,.1281,.3236,-.1933,9,.4012,-.6241,-.6774,-.7778,-.4357,-.4268
158,TAP,15800003,94,15804364,610.926,529.2851,607.5495,616.1039,596.7646,621.148,621.0255,611.6754,589.1667,606.8621,635.4275,225,3.75,-.7142,.3689,.1445,.0194,-.2145,-.1239,-.5637,-.4849,-.5013,8,-.2111,.0226,.1216,.3708,-1.315,.6524
158,TAP,15800121,4384,15804366,575.3985,450.3455,557.9469,576.3335,561.0818,537.1146,566.5592,552.0185,571.5177,556.8374,564.3059,90,1.5,.4525,-.4655,.3109,.0194,-.6148,-.0095,.3155,-.8896,-.1933,8,-.0862,-.7836,.1216,1.7359,2.0781,-.3816
158,TAP,15800021,733,15804369,524.9986,554.987,530.939,521.8931,495.6066,571.2271,528.9368,544.5993,512.8826,528.0094,552.6532,180,3,-.7293,-1.4512,-.2618,.0194,-.8208,.1138,-.0378,.8598,1.5073,6,.2032,-.3802,-.1563,.3708,.4505,-.3816
158,TAP,15800100,3605,15804371,608.2046,522.7994,615.8183,635.3374,606.6385,608.1352,635.8599,614.718,641.1554,600.9346,648.2475,270,4.5,-.3844,-.0258,.5683,.8362,.8225,.6584,1.4655,.9799,-.5809,9,.8006,.0226,.1216,.3708,.2564,.0386
158,TAP,15800007,247,15804372,624.0221,579.2661,625.87,619.0806,626.5735,642.6517,631.9798,624.1824,610.0187,631.7124,636.4977,100,1.66666666666667,.5526,-1.2193,-.1133,-.0809,-.5781,.1803,.5,1.3961,.5002,7,-.0994,-.3802,.1216,1.7359,-.6102,-.0001
158,TAP,15800119,4307,15804377,654.7851,569.082,634.4332,636.1359,611.195,632.3176,666.8541,631.4237,641.8509,624.3537,660.5293,250,4.16666666666667,-1.0291,-1.1826,-.4496,.0194,-.8208,-.0908,-.2181,-.7662,-.1933,9,-.2662,.0226,.1216,1.7359,.0426,2.0469
158,TAP,15800050,1768,15804379,571.39,492.4071,516.3684,549.8386,520.265,545.8423,562.9123,517.7335,523.8244,538.294,570.9587,150,2.5,-.6377,.0656,1.4475,.0194,-.4593,-.178,.3155,-.8896,-.1933,5,-.7221,-.227,.1216,-.0948,-1.0416,-.3816
158,TAP,15800116,4192,15804382,613.9559,539.6286,569.8118,573.407,587.2509,631.999,580.2542,589.7649,618.2502,572.6505,563.5976,250,4.16666666666667,.9887,-.121,-1.0718,-1.2707,-.1379,.1738,.3155,.608,.291,10,-1.055,-1.1926,-1.1252,.3708,1.0975,.9413
158,TAP,15800191,6844,15804384,588.0651,593.1572,596.4235,608.7403,592.1434,624.5077,595.2238,601.6598,598.0305,575.7192,624.9422,270,4.5,-.4615,-1.2978,-.5956,2.0258,-.4318,.1075,.9688,.9799,-.1933,9,1.4003,.0226,.1216,-.0948,.7282,.6327
158,TAP,15800171,6152,15804386,551.7518,505.7328,551.4128,558.8543,508.7251,556.4758,564.2099,560.1783,534.3682,592.9078,589.3624,250,4.16666666666667,.8808,-.121,-.1164,.0194,.5094,.275,.1291,-.7662,-.5013,8,-.5743,-.5907,-.1563,.0125,.4505,.6374
158,TAP,15800173,6253,15804387,576.7536,529.0234,573.2408,569.1594,523.5929,584.9666,578.2674,558.7681,557.9819,556.5741,582.7903,180,3,-1.042,-.5872,.5731,.0559,.5094,1.0086,-.2172,.5952,.827,5,-.2479,-.8627,-.5711,.3708,2.0781,-.76
158,TAP,15800003,110,15804388,578.0417,536.9044,568.7108,607.8542,537.715,552.0983,587.0837,558.7275,581.6639,577.4004,597.5735,180,3,1.4532,-.0036,.6375,.0194,-.3793,-.2865,-.0549,.0977,2.1552,11,1.7671,.0226,.1216,.3708,-.0117,-1.9656
158,TAP,15800155,5595,15804389,646.1552,509.8806,568.6237,563.0969,572.7093,552.4791,559.2405,563.3564,567.6099,599.5405,527.6654,450,7.5,-.5154,.4484,.3758,.5349,1.3859,1.4064,.7682,.5952,1.4181,10,.468,.4173,-.2503,.3708,-1.7704,2.0469
158,TAP,15800059,2115,15804391,462.5665,497.7317,494.1478,522.2441,516.7312,526.1222,503.4449,504.5159,541.2191,502.3403,539.2868,0,0,-.8159, , ,-.2342,-.3772,-.4403,-.5778,.515,-.1743,5,-1.0212,-.691,-.3297,-.0948,2.0781,.6524
158,TAP,15800110,3958,15804392,530.9739,493.0417,512.7607,511.8132,498.1877,523.784,508.7758,501.0121,467.3732,510.5273,506.8279,225,3.75,1,.2255,1.4475,.0194,-.8208,-.2865,-.7273,.7921,2.1552,8,.4012,.0226,-.5475,.9798,-.6102,-1.2428
158,TAP,15800010,363,15804393,646.3604,577.6092,672.8811,684.1966,619.644,670.4053,693.8625,651.6936,682.6501,642.2255,660.548,200,3.33333333333333,.265,-1.7701,-1.008,-.5513,1.3705,.732,.0848,-1.358,2.1552,8,1.7671,1.1657,2.0955,.3708,-.2836,-.3816
158,TAP,15800038,1357,15804394,543.7587,505.6334,583.7842,575.7667,563.7711,588.6834,572.9777,564.0546,569.0843,549.1054,569.0837,225,3.75,-.9111,-.0795,1.4475,3.2811,.5094,2.4511,1.5143,-1.5304,2.1552,7,.631,-1.4928,-.2201,.3708,99,99
158,TAP,15800122,4409,15804395,755.2017,649.7199,686.1535,672.3603,673.3089,686.5491,698.308,662.9372,687.9866,654.9655,677.6612,200,3.33333333333333,.2068,-1.2753,-.1164,-.3204,.5094,.2649,.4915,.1609,-.1933,5,-.4998,-1.0611,-.7496,-1.9301,.2483,-.8077
158,TAP,15800133,4806,15804398,550.4713,537.9137,535.1283,527.7301,536.3592,522.5393,553.1963,535.7283,553.6129,542.7185,536.5373,240,4,.7762,-2.108,-.554,.0194,-.1522,-.1361,.3155,1.0385,-.1933,2,-.0862,-1.7622,.2286,-.2552,-.6102,-.3816
158,TAP,15800082,2933,15804399,605.03,534.9339,593.8302,587.2933,568.9616,598.6651,609.5098,604.2873,588.4963,602.2546,620.8085,400,6.66666666666667,.7445,-.4768,-.4527,-.0809,-.8208,-.0908,-.3804,-.5996,-.1933,9,-.2479,-.9607,-.1563,.3708,-.878,.6524
158,TAP,15800147,5300,15804400,622.7122,576.663,623.5768,617.5136,619.0058,611.5843,631.0164,610.8576,613.9236,602.6884,617.9585,225,3.75,.1852,-.1836,.8213,.0194,.1458,.3315,.3055,1.8543,2.1552,10,1.153,-.3802,1.2041,-.7778,.0532,-.8077
158,TAP,15800181,6520,15804401,586.6367,538.8365,607.1499,593.5203,615.0407,635.2957,579.8582,629.2533,597.9272,595.9714,632.9438,300,5,.4559,-.9754,-.478,.2032,2.1635,.7795,-.733,1.8543,1.5636,5,-1.1657,-2.2485,-2.5027,.3708,99,99
158,TAP,15800116,4171,15804402,564.463,542.8603,572.9627,589.4738,534.1754,579.8242,587.3041,545.1945,543.3461,581.5992,568.0146,225,3.75,-1.4561,.0656,.9209,-.2844,-.8208,-.5551,-1.3758,-1.1822,-.9723,6,1.1493,-.8627,.839,.3708,2.0781,2.0469
158,TAP,15800130,4699,15804403,618.7191,611.2547,582.3017,582.7364,598.0019,591.6757,576.8816,595.5791,615.9763,580.3048,611.5193,50,.833333333333333,.7703,-.9309,-.1622,-.0809,-.8208,-.7742,-.4318,.8598,2.1552,5,-.2662,1.1381,.1216,.3708,-2.4476,-1.9656
158,TAP,15800081,2890,15804408,599.6335,566.809,604.1814,588.2364,567.0024,582.0186,601.0291,588.5309,597.2626,590.6155,587.7579,270,4.5,-.3108,-1.8954,-1.2886,.0194,-.3928,-.3744,.5125,.8598,-.1933,9,.2032,.0226,-.5642,.3708,.2564,-.8348
158,TAP,15800166,5997,15804410,707.0465,541.0606,665.5057,677.9452,671.8386,655.7682,657.3236,640.7248,675.8679,667.5724,624.7112,405,6.75,.8796,-.5435,1.4475,.748,.1458,1.1477,.3163,-.1624,1.5603,8,1.4003,.0226,.6559,1.0218,.4505,-.0001
158,TAP,15800201,7238,15804411,706.1952,577.6173,687.0509,683.2175,659.8003,716.4213,660.3262,665.2161,682.1243,683.2384,671.2034,200,3.33333333333333,.9215,-.2993,-.1164,-.0809,-.4049,.4161,.3155,.1717,-.1933,8,-.2479,-.227,.1216,.7429,1.1091,1.3754
158,TAP,15800017,612,15804412,588.2619,589.4882,627.8975,629.691,622.445,642.3769,640.9871,612.6436,641.5704,638.3278,649.3898,270,4.5,-.5927,-1.8609,-.1164,1.1518,.5094,.0795,2.3763,.5796,-.1933,7,.2032,.0226,.1216,.3708,.4505,.6524
158,TAP,15800082,2954,15804414,707.5605,642.5483,682.9749,724.2702,697.5914,689.8792,715.0693,681.1052,677.2493,701.3559,703.9867,400,6.66666666666667,.4572,.3901,1.4475,.7007,2.1635,.7736,.5151,1.8543,.5824,8,.5859,.8877,.1216,-.7778,.2564,-.3816
158,TAP,15800084,2998,15804416,793.6574,656.7625,734.8576,731.13,716.3197,747.8009,728.2617,729.7043,750.2367,738.7747,767.4576,200,3.33333333333333,.8808,.0507,-.2618,.0194,.5094,-.0529,.9826,1.8543,-.1933,9,.9637,.4173,-.1563,-.7778,-.0718,.6524
158,TAP,15800077,2744,15804417,603.0328,642.8455,665.5915,707.9107,678.5439,696.4289,701.5299,685.38,704.2203,721.0347,689.7285,250,4.16666666666667,-.6922,-.5126,.1617,1.6265,.5094,-.0034,1.2229,-.8234,2.1552,9,2.6352,1.9359,2.0955,-1.9301,2.0781,2.0469
158,TAP,15800180,6506,15804419,583.157,530.9682,565.517,576.637,568.1128,583.2145,562.115,564.7073,574.114,581.2854,569.9,275,4.58333333333333,-.1037,-.9663,-.4527,.0194,.5094,.408,-.4265,.5796,2.1552,10,.7989,-.335,.839,-.7778,.7888,.0214
158,TAP,15800200,7198,15804422,673.7173,612.3929,676.4591,697.7656,665.7946,656.9296,704.6919,665.0238,674.9552,676.9473,683.7554,250,4.16666666666667,.7619,-2.4245,.255,.4188,.5094,.0548,-.5775,-1.5572,1.5636,9,.5404,.2536,.1216,.3708,.2564,1.0172
158,TAP,15800201,7234,15804423,689.3301,607.657,671.4538,698.3093,625.5369,662.7137,706.0844,657.5041,709.8878,677.2021,698.2311,200,3.33333333333333,.4706,-.6737,-1.2539,.1686,.5094,.0795,1.218,-.8006,.2497,6,.1997,.0226,.1216,.3708,.8729,-1.9656
158,TAP,15800124,4472,15804424,610.5424,584.3767,619.1675,627.2301,646.1875,635.2835,596.4508,624.6989,628.2195,629.2184,633.5739,200,3.33333333333333,.9703,-.8405,.5731,1.0451,-.8068,-.7816,.0972,-.1519,.4556,9,.7308,1.2899,1.3857,.5517,.5819,-.8141
158,TAP,15800206,7408,15804425,704.6552,615.7693,672.8011,670.4694,647.9984,680.9076,682.8414,658.7429,672.3849,648.8341,662.939,225,3.75,-.1765,.0669,1.4475,.7035,.8433,1.1147,-.0462,.8598,.2674,6,.5976,.4173,.7627,1.7359,.314,.9623
158,TAP,15800122,4421,15804426,681.4072,591.6386,644.2321,653.3694,645.7221,654.775,665.3092,643.2743,673.038,640.5078,654.5998,200,3.33333333333333,-.7465,-.9551,.141,.0194,-.1808,-.172,-.0142,1.8543,.9214,6,.4121,-.1587,.1216,-1.9301,.2564,-.787
158,TAP,15800034,1194,15804427,583.6696,560.8092,592.1454,603.0452,612.0505,588.0897,595.2704,605.3038,562.4255,595.7724,582.9787,100,1.66666666666667,.6613,-1.6446,-.0083,1.2283,-.2145,-.3992,1.5232,.5387,-.1933, ,.2032,.4173,.1216,.3708,.4505,99
158,TAP,15800029,1033,15804428,544.7476,535.444,520.4271,499.194,521.0089,533.5158,518.2454,511.5113,539.9595,514.6856,502.9001,135,2.25,.4261,-.7291,-.2618,-.1323,-.5781,-.2865,.1291,.4631,.5975,9,.1371,-.691,.1959,1.7359,-.6102,-.787
158,TAP,15800127,4593,15804429,693.1764,598.4554,703.7168,699.3278,696.3504,688.6048,745.9485,713.2561,733.491,699.55,716.5198,300,5,.3875,-.4091,.3758,.0194,2.1635,1.3588,.3155,.4094,1.5636,9,-.2662,.0226,.1216,.3708,-.3597,-.3816
158,TAP,15800123,4460,15804431,620.154,561.5371,600.9172,605.0632,582.0423,583.2481,614.9808,601.2628,605.6124,609.5343,609.3557,150,2.5,.3944,.2952,1.4475,2.2983,.5094,.0239,.7651,1.8543,-.1933,9,.5266,.4173,.4777,.3708,.4505,.6524
158,TAP,15800070,2502,15804432,530.0658,496.6157,504.0118,475.8047,460.7364,494.7239,483.0215,499.8801,465.0355,481.9998,490.2905,300,5,-.6853,-.704,-.9096,-.2971,-.4593,-.178,3.2775,-.4849,-.1933,6,-.9232,-.7836,-1.1252,-1.3072,.658,.3181
158,TAP,15800200,7204,15804433,559.6169,500.8465,548.257,577.3468,550.8852,565.5901,562.1339,545.9525,539.7357,543.1093,551.2424,100,1.66666666666667,.798,-.9076,.5088,2.2983,.8225,.7919,.9959,.0409,-.1933,10,.2718,.0226,-.4377,-.7579,1.0203,1.3754
158,TAP,15800069,2469,15804434,483.7642,504.887,509.7484,491.8941,518.2991,515.5337,494.4904,523.2866,461.5814,515.4775,471.4557,100,1.66666666666667,-1.6066,-3.3405,-.5508,-.0809,-1.7159,-1.0099,-2.1198,-.9233,.5975,4,-.7027,-1.1412,-.4607,.3708,2.0781,.0386
158,TAP,15800105,3792,15804435,505.0659,470.6263,505.7624,540.9097,510.0777,516.1489,537.3451,485.1575,524.5099,507.2492,535.1586,270,4.5,.3214,-1.3656,-.848,.0194,.0388,.2009,1.192,-.4849,-.1933,8,.967,-.5907,-.4377,-.7778,-1.2316,.3181
158,TAP,15800193,6926,15804436,683.5361,650.2574,707.8939,712.5006,687.0242,722.2701,724.8357,704.4276,710.8729,695.7414,726.4111,250,4.16666666666667,1.1284,-.9676,-.159,1.1397,2.1635,2.4511,1.857,1.8543,2.1552,8,1.1352,.586,2.0955,1.0218,.4505,.6524
158,TAP,15800030,1069,15804437,663.4649,489.2763,546.7314,541.3684,526.5454,533.1018,547.7002,527.3027,551.3143,529.5374,543.7953,200,3.33333333333333,-.7206,-.6099,-.5098,-.6732,-1.0676,-.2926,-.5556,1.0385,.84,6,1.1493,-.8627,.1216,.3708,-.6102,-.3816
158,TAP,15800062,2207,15804438,577.4932,561.3848,574.9934,588.2828,570.1368,593.4555,566.6345,567.7543,574.3868,568.7991,599.1086,270,4.5,-.1483,-.3629,-.6536,-.0809,.5094,.7736,.3155,-.5512,-.1933,7,-.2479,.0226,.1216,.3708,2.0781,2.0469
158,TAP,15800202,7269,15804440,502.9696,488.1218,540.5398,521.5956,524.3151,507.8793,541.6753,512.6595,527.655,529.7707,507.3936,225,3.75,-.8428,.2367,.1617,.2032,-.8208,-.0369,1.0588,-1.1822,-.1933,9,.0789,.0226,.1216,1.7359,1.1203,-1.9656
158,TAP,15800090,3228,15804441,640.4481,570.5636,612.6754,609.3892,619.0472,631.7524,619.7352,611.2928,625.107,604.4423,669.973,300,5,.1779,-.4244,.4325,3.2811,2.1635,1.6345,2.3674,1.8543,1.5636,9,.1059,-.5034,.1216,.3708,.9505,.6327
158,TAP,15800119,4317,15804443,529.8321,436.0919,498.7674,510.5005,484.0059,477.5319,509.6054,489.3865,488.2199,468.0374,500.4761,100,1.66666666666667,-.0668,-.9846,-.4652,-.2325,-1.7159,-.8438,-.5429,-1.0795,-.9275,8,.3427,.1386,-.4607,.3708,2.0781,.6524
158,TAP,15800069,2481,15804444,485.0007,510.6655,525.969,520.0413,530.9821,543.3633,522.9703,540.5048,511.6546,539.4383,546.9538,0,0,-.9567,-3.3405,-.5956,-3.3765,-2.1154,-2.4981,-3.7565,-.8006,-.1933,7,.4083,-1.3943,-1.1252,.3708,2.0781,.6524
158,TAP,15800025,883,15804445,694.3503,641.066,703.2509,701.7622,700.2007,694.2345,693.8395,679.0673,707.864,719.9187,687.257,200,3.33333333333333,1.0591,.0228,-1.0718,3.2811,-.1217, ,2.3763,1.8543,2.1552,7,-.0862,-.691,.1216,-.7778,2.0781,.6374
158,TAP,15800200,7197,15804446,554.59,472.089,524.7086,553.5351,511.9944,506.6586,543.1142,515.9777,534.1018,509.2731,537.2273,200,3.33333333333333,-1.1946,.83,-.1164,-.2325,.5094,.5305,-.4133,-.2803,-.1933,6,-.4314,-.7902,.1216,.3708,.4505,.3181
158,TAP,15800054,1926,15804447,637.5911,548.9746,632.2081,644.0712,615.26,619.2127,645.673,611.6915,651.4972,641.1299,621.3816,250,4.16666666666667,.8225,.0441,1.4475,3.2811,2.1635,2.4511,3.2775,1.8543,2.1552,10,1.4003,1.4967,.1216,.3708,2.0781,2.0469
158,TAP,15800117,4238,15804448,562.5741,503.4577,559.9604,576.6359,523.8051,548.5933,565.8717,518.2066,543.1378,560.1892,603.7772,250,4.16666666666667,.0787,-1.0581,.3758,1.2283,-.395,.0979,1.513,-.0362,.2497,8,.1489,.0226,.1216,.0125,.8719,1.0006
158,TAP,15800184,6604,15804450,518.7406,491.7796,561.6151,561.6464,532.7374,565.337,565.7968,554.4863,554.8904,562.3191,565.842,270,4.5,-1.5748,-.0258,-.1164,-.1306,2.1635,1.4315,.3155,-.1651,-1.6741, ,-.1473,.0226,.1216,-.0575,-.4573,-.76
158,TAP,15800083,2990,15804451,621.6583,599.1655,640.6548,681.5013,643.8154,658.99,683.718,639.5161,678.9918,657.5297,662.1308,225,3.75,-.0317,1.0307,1.4475,1.1397,.5094,.6496,1.8041,.959,-.1933,10,-.2479,.0226,.1216,-.2874,-.3597,-1.2428
158,TAP,15800040,1423,15804452,489.5394,536.4315,505.6413,529.9471,505.155,496.4021,525.3983,503.5209,483.0947,498.2668,500.7466,100,1.66666666666667,-1.3082,-.1772,-.2618,-.3864,-.8208,-.2926,.3155,.4094,-.1933,5,.215,-.7836,-.959,.3708,.4505,.353
158,TAP,15800134,4834,15804453,547.6113,496.9978,534.0679,547.5917,529.7516,555.3478,560.6376,533.8095,519.8365,530.3392,565.1024,270,4.5,-.1344,.0656,.5731,.1828,2.1635,1.2758,.709,1.0385,2.1552,4,-.2509,-.6863,-.1563,.3708,-.6102,.6524
158,TAP,15800085,3049,15804454,566.0365,510.0221,515.5017,513.8805,533.4788,536.7594,520.8752,528.6923,521.8611,542.0377,520.9956,180,3,1.2775,-.0258,-.2688,.8774,.5094,-.9308,-1.0524,.1717,-.1933,8,.5289,.0226,.1216,.3708,-.3693,-.0001
158,TAP,15800100,3608,15804456,568.7341,461.8549,536.6402,581.2249,522.1256,556.4259,598.1428,542.1045,570.8941,559.7212,579.5069,270,4.5,.0571,-2.2684,-1.8176,1.1518,.5094,-.6484,.3155,.8101,-.1933,10,-.4136,-1.1926,-1.1252,1.2817,.8729,-1.9656
158,TAP,15800030,1056,15804457,563.7148,522.1138,564.8147,566.2377,559.5536,586.546,561.7682,569.6743,569.6022,555.2859,573.6107,200,3.33333333333333,-.103,-.849,-.1164,-.6732,-.8208,-.3744,-1.3979,-.1651,-.1933,8,.468,-.5034,.1216,.3708,1.4332,2.0469
158,TAP,15800008,266,15804458,650.498,630.6147,666.9932,670.7886,654.6308,661.148,657.7576,659.3976,677.2242,650.7225,654.5264,100,1.66666666666667,-.6423,-3.3405,.4366,-.1306,.5094,-.4403,-.3795,.5796,.5544,8,-.0862,.0226,.1216,.3708,-1.315,-.3816
158,TAP,15800165,5965,15804459,619.883,530.8759,589.0205,603.7834,559.0096,587.9656,584.1368,552.7897,573.9487,583.4481,562.1488,200,3.33333333333333,.2408,.5473,.0832,.0194,-.1379,.9549,1.1822,-.4849,-.1933,6,-.4998,-.3802,.1216,1.7359,2.0781,1.3974
158,TAP,15800120,4347,15804460,573.3376,512.5259,560.582,568.2442,529.8235,527.7067,579.3859,523.3958,537.7886,519.0564,535.2739,180,3,-.3458,.4852,-.4496,-.6327,1.6681,2.4511,-.2315,1.8543,2.1552,4,1.4003,1.013,2.0955,1.7359,99,99
158,TAP,15800053,1889,15804461,541.1185,526.3581,545.8793,556.9156,577.1323,570.3272,548.2695,582.2411,550.3322,572.6052,554.0425,180,3,.1109,-.5998,1.4475,.0194,.5094,-.2052,.5151,-.4954,.7817, ,-.7221,-.8627,-.7496,.3708,.4505,.6524
158,TAP,15800213,7652,15804463,561.1164,487.9155,518.1655,513.6035,491.1257,549.3749,506.2698,512.6083,499.6591,500.6814,542.8799,250,4.16666666666667,-.3186,-.922,.3758,-.5705,-.5781,-.0908,-.2154,.4631,-.1933,10,.2032,-.1587,-.1563,.3708,.2564,-.3816
